mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (<*> :<*> :<*> :<*> :<*> ),mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (<*>)
"Opened file /var/log/SleepWakeStacks.bin, size 172032, extents 1, maxio 2000000 ssd 1","Opened file <*>, size <*>, extents <*>, maxio ssd <*>","Opened file <*>, size <*>, extents <*>, maxio <*> ssd <*>"
"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 36678 seconds. Ignoring.","com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
"IOPMrootDomain: idle cancel, state 1","<*> : idle cancel, state <*>","IOPMrootDomain: idle cancel, state <*>"
"ARPT: 712918.575461: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*> : IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>,"
"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 35003 seconds. Ignoring.","com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
"ARPT: 712997.981881: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*> : IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>","ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>,"
20:54:03.455 : BTLE scanner Powered On,<*> : <*> : BTLE scanner Powered On,<*>:<*>:<*> : BTLE scanner Powered On
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22491 203.205.142.158:8080,<*> -[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.<*> tc22491 <*> :<*>,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>
21:07:16.729 : Scanning mode Contacts Only,<*> :<*> : Scanning mode Contacts Only,<*>:<*>:<*> : Scanning mode Contacts Only
"ARPT: 713439.104255: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*> : IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>,"
ARPT: 713493.575563: wl0: setup_keepalive: Remote IP: 17.249.28.75,ARPT: <*> : wl0: setup_keepalive: Remote IP: <*>.<*>,ARPT: <*>: wl0: setup_keepalive: Remote IP: <*>
22:29:26.099 : BTLE scanner Powered On,<*> :<*> : BTLE scanner Powered On,<*>:<*>:<*> : BTLE scanner Powered On
"NETWORK: no response from server, reachability, 2, queryRetries, 1","NETWORK: no response from server, reachability, <*> queryRetries, <*>","NETWORK: no response from server, reachability, <*>, queryRetries, <*>"
AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 7,<*> ::waitForOk2Go2Sx - retries = <*>,<*>::<*> - retries = <*>
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].]
"device_generate_lock_screen_screenshot: authw 0x7fa824145a00(2000)[0, 0, 1440, 900] shield 0x7fa825dafc00(2001), dev [1440,900]","device_generate_lock_screen_shot: authw <*>, <*>, <*>, <*> ] shield <*>, <*>, dev [<*>, <*> ]","device_generate_lock_screen_screenshot: authw <*>(<*>)[<*>, <*>, <*>, <*>] shield <*>(<*>), dev [<*>,<*>]"
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor < ISBindingImageDescriptor: 0x7f9950712080>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <*> ISBindingImageDescriptor: <*>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>.
objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,"objc[<*> ]: Class TSUAtomicLRUCache is implemented in both <*>, <*>, and <*>. One of the two will be used. Which one is undefined.",objc[<*>]: Class TSUAtomicLRUCache is implemented in both <*> and <*> One of the two will be used. Which one is undefined.
objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,objc[<*> ]: Class TSUCustomFormatData is implemented in both <*>  and <*>. One of the two will be used. Which one is undefined.,objc[<*>]: Class TSUCustomFormatData is implemented in both <*> and <*> One of the two will be used. Which one is undefined.
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={ NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo=<*> NSDescription=Account identity not set<*>","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor < ISBindingImageDescriptor: 0x7f9950712080>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <*> ISBindingImageDescriptor: <*>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>.
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].]
00:03:06.178 : Started generating hashes,<*> : Started generating hashes,<*>:<*>:<*> : Started generating hashes
00:03:36.715 : BTLE scanning started,<*> : <*> : BTLE scanning started,<*>:<*>:<*> : BTLE scanning started
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec.","<*> ->> FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> sec. to complete, 16 reads >= <*> sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec."
Unrecognized attribute value: t:AbchPersonItemType,Unrecognized attribute value: <*>,Unrecognized attribute value: t:AbchPersonItemType
-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,<*>-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.
-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,<*>-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.
[00:28:42.167] (Fig) signalled err=-12871,[<*> :<*> :<*> ] (<*> ) signalled err=<*>,[<*>:<*>:<*>] (Fig) signalled err=<*>
[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),[<*> :<*> :<*> ] <*> ] <*> [/<*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] Wait time out - <*> (<*> ) (<*> ),[<*>:<*>:<*>] <<<< CRABS >>>> crabsWaitForLoad: [<*>] Wait time out - <*> (msRequestTimeout <*>)
"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>.apple.<*>.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database."
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={ NSUnderlyingError=0x7fb7ed616c80 { Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={ NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://g","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo=<*> NSUnderlyingError=<*>, <*>, <*>, <*>, error Domain=<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The request timed out.}"
"NETWORK: no response from server, reachability, 2, queryRetries, 2","NETWORK: no response from server, reachability, <*> queryRetries, <*>","NETWORK: no response from server, reachability, <*>, queryRetries, <*>"
"NETWORK: requery, 0, 0, 0, 0, 284, items, fQueryRetries, 0, fLastRetryTimestamp, 520934130.6","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>"
"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)","device_generate_desktop_screenshot: authw <*>, shield <*>","device_generate_desktop_screenshot: authw <*>(<*>), shield <*>(<*>)"
AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 7,<*> ::waitForOk2Go2Sx - retries = <*>,<*>::<*> - retries = <*>
ARPT: 720413.304306: wl0: setup_keepalive: Remote IP: 17.249.12.81,ARPT: <*> : wl0: setup_keepalive: Remote IP: <*>.<*>,ARPT: <*>: wl0: setup_keepalive: Remote IP: <*>
Wake reason: EC.SleepTimer (SleepTimer),Wake reason: <*> (<*> ),Wake reason: EC.SleepTimer (SleepTimer)
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****,<*> [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*>,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****
"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), <*>_get_interrupts_enabled <*>","hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>"
"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s","hibernate_machine_init pagesDone <*>, sum2, <*>, time: <*>, disk(<*> ) <*>, comp bytes: <*>, <*>, crypt bytes: <*>","hibernate_machine_init pagesDone <*> sum2 <*>, time: <*> ms, disk(<*>) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s"
"< IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.all",<*> : Updating enabled: YES (Topics: (<*> ) (<*> ): Updating enabled: <*> (<*> ): Updating enabled: <*> (<*> ),<IMMacNotificationCenterManager: <*>: Updating enabled: YES (Topics: (<*>))
"2017-07-05 10:52:15.982 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627""",<*> :<*> :<*> ] [lvl=<*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*>,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>"""
2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: < NSMutableURLRequest: 0x100501610> { URL: https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 },"<*> :<*> :<*>, <*>, <*> ] [<*> ] main() Fetcher received a request: <*> NSMutableURLRequest: <*>, <*>, <*> URL:<*>",<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher received a request: <NSMutableURLRequest: <*> { URL: <*> }
2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,<*> :<*> :<*> ] [<*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*>,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.
2017/07/05 10:57:01.130 | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = 1742124257.,<*> :<*> :<*> :<*> :close | close video chat. llFriendUIN = <*>.,<*>/<*>/<*> <*>:<*>:<*> | I | VoipWrapper | DAVEngineImpl.cpp:<*>:Close | close video chat. llFriendUIN = <*>.
< IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: com.apple.FaceTime notification: __CFNotification 0x7fdcc9d19110 { name = _NSDoNotDisturbEnabledNotification},<*> : notification observer: <*> name = _NSDoNotDisturbEnabledNotification,<IMMacNotificationCenterManager: <*>: notification observer: com.apple.FaceTime notification: __CFNotification <*> {name = _NSDoNotDisturbEnabledNotification}
"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config: enable_2G:<*>, profile_2g:<*>, enable_5G:<*>, profile_5G:<*>","Setting BTCoex Config: <*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>"
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,<*> ::addRegistryChildToChannelDictionary streams <*>,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>
tcp_connection_destination_perform_socket_connect 44073 connectx to 123.125.50.30:143@0 failed: [50] Network is down,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [<*> ] Network is down,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:<*>@<*> failed: [<*>] Network is down
< IMMacNotificationCenterManager: 0x7ff1b2d17980>: NC Disabled: NO,<*> IMMacNotificationCenterManager: <*> : NC Disabled: NO,<IMMacNotificationCenterManager: <*>: NC Disabled: NO
< IMMacNotificationCenterManager: 0x7ff1b2d17980>: DND Enabled: NO,<*> IMMacNotificationCenterManager: <*> : DND Enabled: NO,<IMMacNotificationCenterManager: <*>: DND Enabled: NO
CGXDisplayDidWakeNotification [723587602857832]: posting kCGSDisplayDidWake,<*> ]: posting kCGSDisplayDidWake,CGXDisplayDidWakeNotification [<*>]: posting kCGSDisplayDidWake
< IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: DND Enabled: NO,<*> : DND Enabled: NO,<IMMacNotificationCenterManager: <*>: DND Enabled: NO
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22930 125.39.240.34:14000,<*> -[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.<*> tc22930 <*> :<*>,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>
ARPT: 724786.252727: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0,ARPT: <*> : AQM agg results <*> : len hi/lo: <*>,ARPT: <*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*>
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_14,04,24.831957] - AssocFail:sts:5_rsn:0.xml","doSaveChannels@<*> : Will write to: <*>, <*>, <*> ] - AssocFail:sts:<*> _rsn:<*>",doSaveChannels@<*>: Will write to: <*>
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,<*> ::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
network changed: v4(en0+:10.105.160.226) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,network changed: <*> (en0+:<*> ) v6(<*> ) <*>,network changed: <*>(<*>:<*>) <*>(<*>) DNS! Proxy SMB
"ARPT: 724869.297011: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': 4551,","ARPT: <*> : IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>","ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,"
IOHibernatePollerOpen(0),<*>,IOHibernatePollerOpen(<*>)
"hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887","hibernate_machine_init: state 2, image pages <*>, sum was d4e6c0b2, imageSize <*>, image1Size <*>, conflictCount <*>","hibernate_machine_init: state <*>, image pages <*>, sum was <*>, imageSize <*>, image1Size <*>, conflictCount <*>, nextFree <*>"
ASSERTION FAILED: dvcAddrRef!= ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,ASSERTION FAILED: dvcAddrRef!= (<*> ) -[DriverServices getDeviceAddress:] line: <*>,ASSERTION FAILED: dvcAddrRef != ((void *)<*>) -[DriverServices getDeviceAddress:] line: <*>
ARPT: 725209.960568: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,"ARPT: <*> : AQM agg params <*>, maxlen hi/lo <*>, <*>,ffff minlen <*>",ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
< IMMacNotificationCenterManager: 0x7ff1b2d17980>: NC Disabled: NO,<*> IMMacNotificationCenterManager: <*> : NC Disabled: NO,<IMMacNotificationCenterManager: <*>: NC Disabled: NO
"DB Error: 1 ""no such table: tb_c2cMsg_2658655094""","DB Error: <*> ""no such table: <*>","DB Error: <*> ""no such table: <*>"""
"2017-07-05 16:18:06.450 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""https://tools.google.com/service/update2?cup2hreq=ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key=7:677488741""",<*> :<*> :<*> ] [lvl=<*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*>,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""<*>"""
ARPT: 725996.811165: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,"ARPT: <*> : AQM agg params <*>, maxlen hi/lo <*>, <*>,ffff minlen <*>",ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_16,24,29.663045] - AuthFail:sts:5_rsn:0.xml","doSaveChannels@<*> : Will write to: <*>, <*>, <*> ] - AuthFail:sts:<*> _rsn:<*>",doSaveChannels@<*>: Will write to: <*>
"CCLogTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: IO80211AWDLPeerManager","CCLogTap::profileRemoved, Owner: <*>, <*>, <*>, <*>","CCLogTap::profileRemoved, Owner: com.apple.iokit.<*>, Name: <*>"
< IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO (Topics: ( )),<*> : Updating enabled: NO (Topics: (<*> ),<IMMacNotificationCenterManager: <*>: Updating enabled: NO (Topics: ( ))
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screenshot: authw <*>, <*>, <*> ] shield <*>, <*> ]","device_generate_lock_screen_screenshot: authw <*>(<*>)[<*>, <*>, <*>, <*>] shield <*>(<*>), dev [<*>,<*>]"
ARPT: 728046.456828: wl0: setup_keepalive: Local IP: 10.142.108.38,ARPT: <*> : wl0: setup_keepalive: Local IP: <*>.<*>,ARPT: <*>: wl0: setup_keepalive: Local IP: <*>
[17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,[<*> :<*> :<*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ],[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.
"setting hostname to ""calvisitor-10-105-163-9.calvisitor.1918.berkeley.edu""","setting hostname to ""<*> -<*> -<*> -<*> ""","setting hostname to ""<*>"""
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={ NSUnderlyingError=0x7fe13530fc60 { Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={ NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo=<*> NSUnderlyingError=<*>, <*>, <*> Error Domain=<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}"
QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,QQ(<*> ) deny mach-lookup <*>,<*>(<*>) deny mach-lookup com.apple.networking.captivenetworksupport
"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit(en0) failed, Network is down (<*> )","arp_client_transmit(<*>) failed, Network is down (<*>)"
en0::IO80211Interface::postMessage bssid changed,en0::IO80211Interface::postMessage bssid changed,<*>::<*>::postMessage bssid changed
en0: 802.11d country code set to 'X3'.,en0: <*> d country code set to 'X3'.,en0: <*> country code set to '<*>'.
-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc23407 119.81.102.227:80,-[NETClientConnection evaluateCrazyIvan46] <*> - Perform CrazyIvan46! QQ.<*> tc23407 <*>,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:<*>
[0705/190016:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,[<*> :<*> :WARNING:dns_config_service_posix.cc(<*> )] Failed to read DnsConfig.,[<*>/<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,<*> ::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
"ARPT: 728563.210777: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': 3174,","ARPT: <*> : IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,"
"booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms","booter start at <*> ms smc <*>, [<*>, <*> ] total <*> ms, dsply <*>, <*>, tramp <*>","booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms"
